File,CryptAcquireContext,BCryptImportKey,BCryptImportKeyPair,CryptDeriveKey,CryptDestroyKey,CryptExportKey,CryptGenKey,CryptImportKey,CryptImportPublicKeyInfo,BCryptEncrypt,CryptEncrypt,ReadFile,OpenFile,CreateFile,DeleteFile,MoveFile,WriteFile,FindFirstFile,FindNextFile
beb014c4821e4542303a94a9c9f98624b893a49bff090791a009fae984ebf07a,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
becb7c4424fa71799c015d6cfcb0fba9d6022bf3bba3b8daf328b9807ddce207,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
bedd5d7556e5011c5c34e5d71ef29dbf8c84abe6c6975260fdd9c7aecafd9d93,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
bf118ea9ef83312c55581c93101bfb838d581168e35badc1f9e0915abb8918e1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
bf21de7ca42cf8b1d45aedff0710c74c39a2beb8cfd3651b056e7d989b6d84fd,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
bf2328faa13ab92a3027a061d90cf14ed6b318cfa822f946c0e8627daf8405a3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
bf30df4706bf74849d13f73d683259a6ea15710dba6c811746fb23c479e9b74c,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
bf31677ef227d820264aa362118fc809f259dee4017a5d0fe7f2cd353c2829a8,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
bf3890cb434fd672b8b89f12c85c552a849d90e1fb8b236f09b0966a54243045,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
bf400efd8e623a818fb35aef7562d750d5da55cd07ba24048563e09840aad444,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
bf428ce04e604a3fbf6af91ae79123fd7283b009f3f981d08a11853cfa999f92,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
bf58be75760cf0f044285404348a78f612f3dd33d077ab4e131fed08f7ad8054,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
bf85b97adecb82e7eb18653ae73595f31418f4615b1b6f686d352b41de100cde,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0
bfdf0ae418f23209fcfcdda6c3b1ba4d1b8892e5b7aa4d447f46ab016b9a905e,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
bffbf10bdcdb35a0635f2dc0303835e0b4e8afdc808a4132b118430659a27916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c015031fd282fd8dde059de68144dd9907851e5c2a9f90b53c95631ceb61b05a,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c055e8ba68b915dbe37027da7005a93368ef44717ea91dc8f1ac2d3faa2f26fa,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
c095ca5d7a74ddbeca306ac0d78d567d027b736246587850c0bf2f32a10dc5da,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0
c096eb2dab56c721f3b181725e696139072b8b34e32fd791d15139de99a849c3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
c0a42741eef72991d9d0ee8b6c0531fc19151457a8b59bdcf7b6373d1fe56e02,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c0ccd166461e252d8349809477ff1f1a47fec787a2cecc70847582eb134b1457,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c110993c1c0ed56847fbabdcbb19de938556cf571c8632abda6f576b71e3bf2f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c12584f8a27af09566b1335aee14b78305c3966504d5881196ed01851699289c,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
c127977f502373e5f4b01dabfdf2fbd4799ee19f7ea7dae25f22baafd581dd91,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
c130601224532dca501b9ed66c06539a1694500c3bb69df74adfe46c3333d7e6,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c1334782fae59ce35c0b2d0f4632b3b3416290c6e1a5cdf1fcc3632750903e2b,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
c140c53333402db86e6883d88775b8fe143bc4f24c4fa781f1ab945d30d635d0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
c1514b855d6f0bb0c40c3d132abf6f0cc4610b5c7bbb3faed3fdf44ddf5f8d38,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c160e69efbdbfa51ad5c9fd4eb72ad9666f7569f7a966b18a79b3e1c93bca09c,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
c170b2b0234fd5c52d649024d5837697a568e417053d5a2f53d267265f42eb13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
c1771a1dc39fd8568a4f4f567bd50374d555e3058c54a11cb8ad83ed7bd083e3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c18c5e1dce3d6f9cb35c49066f5b7b7a2456e90c971a78f85b13fc738d531076,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c192fb66bda68907dbf7aaa4cf1ba023720addf11727b119246c699209fe13e8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
c194080464fac8a3fa5617bf0c28ef77e9afc6b49f4eea1baae394164d6cb753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c199cde36b1bee25c4ed3f9497de0b2927c05034e22c6d04d635ef25cb113108,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c1a0c8284177cebccfb9c351f3f97a830a10fec00fc05019200c23d2ae3acb95,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c1a6d6cd9f8b25278de0249724e93c73073f7747cfb688fb8a4584b26f67d291,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
c1ade8436a942401669d731547cf2777a4707a734d6442413a12c3edf295ffad,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
c1b46b97f7f4cb3ed0ff92dfbbc714e4b2ef4c30cf7a0dcdd34cd2ba4a973814,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c1bc1ed734147731398470a158a43163574fed45884e5474764d4f1a8e5f39b0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c1c9b0eba3285655c308ed3dac06d062f1ab353920f4ea820ac4f7f901cd35d3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c1dfd3e33c27921a439dd6240cb96712f3c2aa78f8372a1be8d3293079554e60,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c1f2fe61d2ca2b32f6691d78c844817f6890e35aecc24df0ff26b11a220d8523,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c202619e1cd976f23fe7b29e8a7e8226614bf98ac3cf3c7956f2fb6de4e0b5f2,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
c2085bcb23daf6c0c1a1635746faf5bed19f45ee4eededfd21e706dd0f2fd786,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0
c215a9c8dcaccf4ff927a8ea492262b3948698e235b7039dcc5bda8227228ed5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
c218408f206db922664f733f38ce9fc39be4b79d6f7dfaa47cf19f143d774980,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c21ee7a275769583d35dfd99770f12933759cc0decb42b0441a784b71b9455d0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c253cb3e5e093a489ff6e9aef32ecee9749de8a7813e48d43f6b00724e232e37,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
c25f5563c88cfb740530191a9048b69b140d8514b550cc3e3aa7f48b65965e4e,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
c2693ab1d5911cc9de5283abeb274dbab229e2b94666836f82d50874408d8e64,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
c28498d303ff7651dd0c7411bb78180cdfc3f3277708b7153cf528f0588ce65d,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c29a4de348228e9335a80c1f96c3eacb08428d1312c3b490481d50e74501c968,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
c2da1d465a1ed69508624bd5ca9fc3a906206b3889b378457f6fceb25d89505d,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c2db79065dc4dcf6e65aab97e513968ad245de76dd83b2a3132172618dd95c20,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c2ed3effc33cb4b9f68e5d8f651ac98b675f65d9d9598c24ab5c8e9d02431190,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c2fc2b9e0d877348eaa06ae80e408c6f02187a388669dc4f9183f65f09fa4c38,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c30c735b26a6d448e09ef98cc8b43ffe027ab47885e1e8acb743f0701c6374aa,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c30fec84f24d1ead9e75e6f68b5ad418a15f2755252a021b43940b4ebf720d9e,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
c31ad0f8f4e4e71e276970e992f6e9bff69ce02893063dbb517f12fb609f9b75,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
c32ede5abc8cefb4b848310c660ff8b5a66bc3277a880b22c4e8df403b30ab33,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c33d406465b62bb339b9a1e6ca2a3d1585a88f6463ea0d10b2040c8462118c61,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c368ffd4af94f5f4482a8326332927b4e4d45c2b12bd274199432eedbaa704e5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
c3735ece4b579c6fedcd263504f1d6ca2b220e51a07f6c53810331a3699fc80e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c3756cb4d4d43b3196b1e7a9445fe0c7316fe5a6b0a33a657c5e2d325e113bf5,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
c37852f1c3a89a18b3be9e6ec585baa6e7a81067211949f0044931f3a3d2c09e,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c39edec05ec72d5db4737fd35f080bdb591d21d728adb32e7dffef831739f6a2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
c3a2a6d80188be8b112989be5ff6093ac5f9bbdfa405308a7f5fbfcc67fd5be0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c3aaac35942a608bf971ccc5c0e33c3bad089c8b43a913fb3e6c306bb6e444a4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
c3b26f58ed33bb2765ba64481aa98d101bca4b01b0cf9db82fffd93b4df9345c,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
c3cabc25212e61a9c55629f3ac6c7fb04a9c2c3e919c2f5b2624bd26d51a4d1c,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
c3db4c1d21af7a0018a58e2559ccc3b658217dfd5adcdf8b19da7b041ef91eb4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c3f61dde0036faecc8298ad833b5deb2c240df3297705f766ef884bd7ccc29f7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c3fcd949d5ca348b724fccb88ad5e7bed40c3214fd08436a87213796f2aa09d1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
c40ff5b8e0efa1fd0a4c9f30078e3b370f12d91f03e048b5794d0115f17beaa9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
c42ed61de2ee02ccfafe3acf591692ad0800fbc35b2ffd68e46d65d81f0327b5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c452f04aa128b556a4502f85588727f6d4c0d42cfdc31889351993c3e3d32a3d,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
c45a73b2cd9e7b9cdfd6bc1a5098e3362952e7197bfbc3d3ccb77d50eb710fcf,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
c46a17e5a01d49ed4fcf704da21ee5df8104849c2ff2ed54fdb9624f6628fc2c,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
c47a334ef02c0a042ef0bc38d283d973ae2f6369772dbb4dae92fae6fc334b4c,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
c47bd25bdf8d5e0c2bf4607358d49296ea79806158c83a1596fb40f8f13b5edc,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
c4a8b3e51bcc3a25dd088df5f30f9f1702033c108b8f24e74bf59c4010380319,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
c4c710554c4718b222ccf50ab26fc4601bef6d51157eedcfeeae75d373d883da,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
c4cd901e7992c9e8c6a371b5a59b62c5ee249a96ba258cdb5de467f1c1c3a0ed,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c4e2e27f9a4811af9e2007cd6e8a35cbd000eb3c9b4135ede081dcb774622b04,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
c543e20a0f9b196b2fcbe5c3f243191c656a81d22bf8075fa396bece4968caff,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c54433714c296881e0163aa2538e9809e1ef44d8a6a2dca28589529275f8244a,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c578afe7016962eac244a3a50ad456e4dda4a66c419d13fc6ce8dbf4e8344584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c57aea94d6f389c129d968f922e86fa8525c0bc8f12b1ce353b912d5b5fea1fb,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
c5aa90152840eabe0244a44c6871dd471d01066fe81df524dc328e7bd4b6c0f7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c5c39bf805c5e5865de58dab1c4b29de415955227285864b3a2f2b8b0cdb7a65,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c5d5c559f621cd6b720923b8df8b111d47b95173e8251eb356a28e7cb740e163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c5e42db579c317acf533e15cf9b355cbf68c836c08d151ebe10938e1e228f6af,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
c5f6ef56acb04d78680165a983d69903f3ff362315365e7677788bb073e2504c,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
c5fdaf498122a8c3a51e9f3fef2d7a192720c4684fe3efe14503dcb72eb91417,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c610a278bc0a7ba7d4354f9586fb84f820969ca39db025166a7d2f5c1e53fa0b,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
c63567f842f5c94bbd9e2acea34ff6b8553d3607da3f0021873206a2fbb753cf,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
c640c309229a12ce641b47efcfb0f937b4b669cc4575d82a86fecf83d4890f17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c6777985eb05c940064cb32f7b0d2eadc8144824ae959156d013ce72ec405c7a,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c6825fc3fbfaa279fd4fae006fd614c6366dd4a95e81155d35d9b46690aa7d6e,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
c6893ce090ba5e3f4507de16f0d1213222a5e19a7ebb51bda3eea4dfc55baece,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c6a54b5a7098369c8fc6fa3676094b8049113ccae5e446670efd4f18f6873ecf,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c6a77797bc1171f6a8a4a741b220b3b3d6b58fa351c18d7aed3c3959c8d5569d,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
c6aaf6a15782be32b78768a1db0602a8eec7e621a96fc7edcc053a005adc69c9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c6b062d88a1646813a1dfec8598a07597eb2d670b531a2d48c15852c9b11438b,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
c6b38a019c340f10c42b0491e9a1f4936907a960fcc35a4fa321b17faaef8a10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
c6d88d96b4a9addae73ac9ecf54e03a26c47b73bfcead8b6c18acdb7b5b78b0f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
c6ec32649607b395fcd4b391f5852f7310705c4bd059b238e6e5a947b42c1596,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c6f35ed9fb5f5c73d0e0f462afaa2f1d9d8d37dbae9943d0d8370edef808f5f0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
c6fd8bd849cc8825303c62e151c52decb2f62ef6141f2efef8d24f3d63f8e60b,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
c71a85f0e406f8dd8dd77e0138719a181a24f221242dc38cfac06754a3c72e78,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c71e425141736d2c74ec372e5cd70acb7d064c50d6eba9b2b395f374b34f979b,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
c72217c6eafdef45af9b92308568b13838c568fadc165f59d15485e229b67314,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c72da246b862ec34ce1ef1c60751b5428547b7067892d03aeaa7d0de2bd009e3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
c72fe17a98845da2f6dfd14beeb3e5dc1b62824de4c72fdfa8bf9b0ac6a1199a,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
c7310adbad602695f9af880b3c4fd8e73580c426a6ab77bb1f518eff1a7c1917,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
ca5e7a9d24e3d060aefcac1edd058df03470cab68d9190ddd764331d5dedfe39,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cb5b3c4d6337e10e92ba9b983cb902eaf14900892716cc4aff01ead4208d1dde,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
cf62414d14fee10e3d038aaf8ad381b6c6af15191166d5078d0b77c9cb9617e7,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
d1b20c63fa49deb80f3119061c679a319b05d8b4194f0574ed31191a5fe1d745,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
d1ce649051ae63411e4643954665f3dcee34afaf857510713dd6ee1c109c3e60,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
d1d65102045244437045bd7f0b793b11e6f64c8441c18fd1679cfb17fb70aadd,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
d89007b91b9ca22a0285201c7c676dfd626936f5bc934161110af583ef68a611,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
dfe3ed5eb6cfe6354ecb898e51e6d0a0f74798c83232514dfc7f67aaf11505e3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
e06d6cdc7c97d37cf7cdcc02e97111fffe3be23b568113db3e346b4f02d6e279,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
e424b3af47ec77fc8fc8b62f3309e1c229f75e8c70701373d05f1f8bb32337e2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
e6e3fb02dc852b2ce2535bad029346b60f7637ed8b4e85986f0cf57ef02a44be,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
efe91a811cd678d3a3e51cce7f403f397a5a138c6dc107f29dbd7d80ef91cf2c,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
f0c1c9d102793fb7e52eb4ba0872b3c8a5617b94e54c11a549426bb1be8df4d8,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0
f512ca6e84ed1639948ecaa0428caac849a14cfd2f65857c2c768d2b833d725a,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0
f8678dc5fd52db5eac7089384f9464d2ccdbb566e10e389aa2fad00a475af9e1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
fc1f797cbeabcd6640074274ad98d7923291b9fe54600587ab4a4e71aef66135,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
